tick,action,action_name,reward,total_reward,energy,food_eaten,pos_x,pos_y,local_food_count,local_poison_count,nearest_food_dx,nearest_food_dy,nearest_poison_dx,nearest_poison_dy,network_active_nodes,network_connections,network_avg_threshold,last_output_activations
282,2,SOUTH,-1.0,700.5,199.0,34,16,7,2,0,-1,0,0,-3,20,380,3.8157,1328985438641513730706243584.000|32199094121520713421058736128.000|7914305413999434464034291712.000|19012637420867987729123639296.000|23335350037698048132147838976.000|23411123694752892699925282816.000
283,4,EAST,-1.0,699.5,198.0,34,16,8,2,0,1,0,-3,0,20,380,3.8303,126659734303753858539317100544.000|1048359621399965980813391036416.000|639186920843797949267945979904.000|331199064303129536132473159680.000|365460311873554444288832569344.000|685468996756165254658111045632.000
284,5,EAT,22.0,721.5,200.0,35,17,8,1,0,0,0,-4,0,20,380,3.8311,13719292689213790746742687268864.000|20707146185335566530936234311680.000|18687862964234065228112687267840.000|11660806977665036922613110145024.000|10815024578729464044843069079552.000|17211654802276793647942625918976.000
285,2,SOUTH,-1.0,720.5,199.0,35,17,8,0,0,-2,-1,-4,0,20,380,3.8457,293621130248982217124574539022336.000|486778275062943981612353019969536.000|676550817368524895222414987755520.000|170188396758130581394286301937664.000|260807723118839036164018670665728.000|293524224484942379730780995715072.000
286,3,WEST,-1.0,719.5,198.0,35,17,9,0,0,-2,-2,-3,0,20,380,3.8603,10693039531196393779763776751403008.000|6735169675396071110990793044656128.000|14283135470139177047985387712020480.000|4665855836756151534268771561635840.000|7291347203817887068998209995014144.000|10161488596724942486256032877117440.000
287,2,SOUTH,-1.0,718.5,197.0,35,16,9,0,0,-1,-2,-2,0,20,380,3.8749,187855720673890565365110346971348992.000|106776924364542934868180641851113472.000|353997552355803303725047395628613632.000|43215583734380254016626367072829440.000|166443053816698385439364203461738496.000|146314730737590949473114548418379776.000
288,1,NORTH,-1.0,717.5,196.0,35,16,9,0,0,-1,-2,-2,0,20,380,3.8895,4736734741058393268464146071131521024.000|564456700926632278407667068161753088.000|5981879313015095813545110033445945344.000|642247806081944431315580565214724096.000|3741592983634574766553999458036613120.000|4975498796228033818246718753467269120.000
289,4,EAST,-1.0,716.5,195.0,35,16,8,1,0,-1,-1,-3,0,20,380,3.9041,66894528123802687000204186016785891328.000|47749480082262626585580150150739787776.000|105287221840527777942966008197588975616.000|33374581410422096167962080405710962688.000|67573571704059178472074413700242472960.000|100063483348477227835772483143443939328.000
290,4,EAST,-1.0,715.5,194.0,35,17,8,0,0,-2,-1,-4,0,20,380,3.9187,1070742320040820165356350825894300876800.000|2218648947082999004622209397709466501120.000|1754239392720296335325691277561168920576.000|764874685144792182709396937610272702464.000|1173683027601018868186157563507277561856.000|2362947510867562357979600792724466302976.000
291,3,WEST,-1.0,714.5,193.0,35,18,8,0,0,-3,-1,-5,0,20,380,3.9333,28359759244346119037405977580240436723712.000|59713765212995639296294112107402843127808.000|39854155872267689035241920038231796088832.000|32349210941572662354732919005944406343680.000|17345208461074164652461982223067917582336.000|64956440600507182446847222195191218700288.000
292,3,WEST,-1.0,713.5,192.0,35,17,8,0,0,-2,-1,-4,0,20,380,3.9479,693311119761616370519743913028406854287360.000|1549630236116693056159243235906243811868672.000|1629884778581478032264112618256645100666880.000|678628314567841714709632929978240167051264.000|352053462929290441306652425629911102783488.000|1192134356102799726778587409866171093090304.000
293,3,WEST,-1.0,712.5,191.0,35,16,8,1,0,-1,-1,-3,0,20,380,3.9625,27450116699549643267871024092277840392749056.000|32144837870899807034086863127551511174840320.000|44109767130786186149805487944987069965664256.000|17029911500807386669554374082853812001832960.000|14108940259471300168003668369748968494596096.000|36062232010836354757761035994869432980602880.000
294,4,EAST,-1.0,711.5,190.0,35,15,8,2,1,0,-1,-2,0,20,380,3.9771,669819172851566104430900516163657863757037568.000|589328659094988484151770058086723880304508928.000|1174406154818786621751592518878870713382469632.000|328272189843339922398945272583399730376081408.000|383361606503286291290057065383569228373688320.000|685201028275589165710828532877551475087114240.000
295,3,WEST,-1.0,710.5,189.0,35,16,8,1,0,-1,-1,-3,0,20,380,3.9917,16733717861858572905321181432309550375153696768.000|8832429622991459797149694462310257281936130048.000|26752028387866372852603005558378660484949737472.000|5510427284384149468388486678405066090812014592.000|10693907946278396313588618290370267912939241472.000|17915058691831382535633789556359691948429148160.000
296,1,NORTH,-1.0,709.5,188.0,35,15,8,2,1,0,-1,-2,0,20,380,4.0063,362191456431362784177270242267853655741514645504.000|76213177175730583474950935055263739519837405184.000|541360765253279970684182429259335095061013594112.000|120412065958178794408916440060195770904927535104.000|224639637518479347312825196900893377145113411584.000|410575314050554380793150764716479745104371777536.000
297,5,EAT,32.0,741.5,200.0,36,15,7,2,0,0,0,-2,1,20,380,4.0011,6624480875789821042945743196564393755874003255296.000|3556478254484731459811380139250753643348647477248.000|10989535244896980502398576489994820047096770461696.000|2126210329176521116182873045496555371559110311936.000|4731894692575736660413739388737801048159779028992.000|8881265354071543598368603915110695840726078455808.000
298,4,EAST,-1.0,740.5,199.0,36,15,7,1,0,-1,1,-2,1,20,380,4.0157,141047522618347317340143049874430911014663025065984.000|138996406200220649393123686329814201136649192079360.000|192801343063293940586110496351009660011613329031168.000|80017520785231981978730918714705627226757683740672.000|69001042169121756265651908922585889246544928964608.000|239487531022034559336189679368012373097816757633024.000
299,5,EAT,-2.0,738.5,197.0,36,16,7,0,0,-2,1,0,-3,20,380,4.0309,2497172944616304893260020268542029947546369175584768.000|4175711945431584682134607845808179026097815915855872.000|4897707443814216286974137620293146908714531022700544.000|2180321920244188519287902901608686085305677840908288.000|855822406113298667578272617741831826052727363862528.000|4905134088413497836408966719005402583017402885210112.000
300,4,EAST,-1.0,737.5,196.0,36,16,7,1,0,1,0,0,-3,20,380,4.0455,74991531772733020979506227989674067014163899571240960.000|111822651533993745300141909821601781955994833087627264.000|130065548463481193492233390855057561820030981367660544.000|55525155162314356110689176194477560241842376839004160.000|9055747196050511923230214695554442860222849298202624.000|130398897043230272360263009460393662875936732255092736.000
301,5,EAT,31.0,768.5,200.0,37,17,7,1,0,0,0,0,-4,20,380,4.0409,2067692679247428913236742989569365002668542401489928192.000|2422639363971944156679736617252236988231892264078540800.000|3577891571813771504415064240446044320708986600368898048.000|1378860561451733379311845482782544650915930870149808128.000|621491057432179122901984609760174051612344029225680896.000|2858291996619445935280600440981831102401418427874934784.000
302,4,EAST,-1.0,767.5,199.0,37,17,7,0,0,2,-1,0,-4,20,380,4.0555,53446409446316879674080401208899149075356739349017264128.000|51475436007612628341170711020092299202164514904755666944.000|94429560147224613293934381443049467330097548287522373632.000|26983297865987532514298333512366952529185362171874246656.000|23963066828201263149031798962329949893569602349212631040.000|67399877794883523558107995868980241363704866974493310976.000
303,2,SOUTH,-1.0,766.5,198.0,37,18,7,1,0,1,-1,0,-4,20,380,4.0701,1382562417711347261285351891209926993359327133241572327424.000|853332547582247423630730740068338030611197740114784550912.000|2156403432310967614493242266668081162403453434406818021376.000|614292556006100286367176733077786507226069666237731831808.000|656027385487946649193057094273129238865395570763154587648.000|1631657575593602660792734659418128524708326176374898294784.000
304,2,SOUTH,-1.0,765.5,197.0,37,18,8,0,0,1,-2,-5,0,20,380,4.0847,29231025283754286079937822147697338594312917500313120800768.000|15816614292977537063385120719967740605789933142936330960896.000|49650292483680444173700636641122726895008216669821725573120.000|10962537970280837817897736988997272035709004866809445220352.000|15967739299051926874415118295600279343199805683662118191104.000|35274404661744643644449004865406530422261979269447829946368.000
305,1,NORTH,-1.0,764.5,196.0,37,18,9,0,0,1,-3,-4,0,20,380,4.0993,668956958008799498209921238244948832250714716820267880939520.000|359108012336241372835544282642812209270870473933060466278400.000|1000581873794678923258018737990119772400766961488345828425728.000|267840527548301988195923724225734377521125479814400292421632.000|327897916796182015299969218092142305389391226973592127275008.000|898270091338171580293078856167452595658186371650785447510016.000
306,1,NORTH,-1.0,763.5,195.0,37,18,8,0,0,1,-2,-5,0,20,380,4.1139,12967197468947626634982761258876177333243340240309422567456768.000|10701852751071882667773889553262386967089554755411307267096576.000|21661263284206137478158568395657964062099670512115441832296448.000|6904715481860481466723673156324175472868656433592237696221184.000|5745425392467164477537025373911596548470369626503995314929664.000|19703176524096847874336691228351041931448665685266039989862400.000
