tick,action,action_name,reward,total_reward,energy,food_eaten,pos_x,pos_y,local_food_count,local_poison_count,nearest_food_dx,nearest_food_dy,nearest_poison_dx,nearest_poison_dy,network_active_nodes,network_connections,network_avg_threshold,last_output_activations
321,2,SOUTH,-1.0,996.5,188.0,46,9,0,0,0,-2,3,5,0,20,380,3.95,5615065787232366607337647727310379671054279592248388792688312320.000|6307249048140367400414537510924875596657047522959054041327337472.000|5334891401610612764671274534108209198198193288418170637285064704.000|6882415340982788072235715519196693895780702873211277845689532416.000|4574406734662716212920272104622220063284037446792810222906769408.000|3774598451544471864243818524321844557446570546516632111381741568.000
322,3,WEST,-1.0,995.5,187.0,46,9,1,0,0,-2,2,3,1,20,380,3.9646,130397203433565078227377331404828408321942280076542315467982766080.000|143896802139186488229718047869673001977533706709993329090860417024.000|123447219438500987181776583736612460430583404893212983388467625984.000|158717018986053272673254139310437313523515817056633175094469853184.000|104192783564194238031569207620378549513895668404448911875417047040.000|86724922954417766890423067259692195214087212318879732616340176896.000
323,4,EAST,-1.0,994.5,186.0,46,8,1,0,0,-1,2,-5,0,20,380,3.9792,2993698224121290144495121345956100870426530196428025902942667145216.000|3345730325235056411251765873685188131796394227586830114427720695808.000|2848426956888681920761190370089374423674101885003705196535808524288.000|3657470139402215908955971930031469780259815006205122615752005779456.000|2411397334037723307371424044686474299186878821697253949866166452224.000|2008731955837594346046423751850794374761640962787283862188963397632.000
324,3,WEST,-1.0,993.5,185.0,46,9,1,0,0,-2,2,3,1,20,380,3.9938,68925005719405497000317412401746258729241134651930369031492138434560.000|77112793203000400362569816114259365809130771800407940890278808780800.000|65648216443177327145660897182951990752693147135814621465815663247360.000|84050615515941924867003326443907274869114226069070863756081988894720.000|55109979781710719985237039186485196307280682299717107821588036714496.000|46274663311399162224073879430443534967393944603648067853092980260864.000
325,2,SOUTH,-1.0,992.5,184.0,46,8,1,0,0,-1,2,-5,0,20,380,4.0084,1586782405051439663344645127278658531192436012198073482225245986226176.000|1792293479269469465797189854713542746920120411764075941830052485791744.000|1510436427439590066129690655975746124884493232880680451052777072754688.000|1935058293644696277921831464117992180664905611472364086061137804656640.000|1279939432697706154980504547399605831291724661525673876416379760934912.000|1070739193381059693884627941634017974826644190014890566290365369810944.000
326,3,WEST,-1.0,991.5,183.0,46,8,2,1,0,-1,1,4,0,20,380,4.023,36605093675301143026754025919937464727685672846868934743436737650884608.000|41430405654725824734792318023506490630611037445271264023738540072370176.000|34721532071806858513801017239796953988008132154663532849353353997582336.000|44513539563219136296500516986756964525103778410601623504401600601915392.000|29539842667845951191995555034329910928251250824744982471265146386776064.000|24666769751919728377632582639534251547636215702378559031798698466082816.000
327,3,WEST,-1.0,990.5,182.0,46,7,2,2,0,0,1,-2,2,20,380,4.0376,848462806048342136026691412080389349742332842043671111681633591280795648.000|954592736289995680257496782870493847629084611266992723031649139722027008.000|802077571288700076030338673447906698543774813304681927222806583200186368.000|1032000106159348022102378282727273786482829430515601937073316031709052928.000|686344537101297919548974602547708236973095345435426218915530561908899840.000|568473672300635405035843701725801451167930207484530576876690554044284928.000
328,1,NORTH,-1.0,989.5,181.0,46,6,2,2,0,0,1,-1,2,20,380,4.0522,19592403877124705640417609343931270477537979372655888128871794743510564864.000|22063777785792057412820931126079304045546834372672549483212037675668209664.000|18545572542372429187457276129654740226344530021171585343875178128264396800.000|23889712509733770269906563516609669804153636479574892215141767956765081600.000|15901369398402979158246549764591393333610418831087562330483610225939054592.000|13111788767461707500834833914460781555618398730204884113570263771631321088.000
329,3,WEST,-1.0,988.5,180.0,46,6,1,0,0,-2,0,-3,0,20,380,4.0668,453846308935654713119888426094719828826081413339349921936855091254176776192.000|506342965412385702128879796630135349081776250649368117200087713077906112512.000|429764605591909241326210534913087506508461734840964333965502428806526271488.000|553652595759305096998091398114092896213110248714068808045705498737235722240.000|366507690814295737016675905766434899732335535006668255066193052486936297472.000|302463713953039280963562687875998003358817121710228491813759461141210202112.000
330,3,WEST,-1.0,987.5,179.0,46,5,1,1,0,-1,0,-2,0,20,380,4.0814,10442111618722063788766883321369799536958020768750724849966162856346726170624.000|11718188791028874875740877700406560451558080200671084347295729763074820800512.000|9926939480480245073495009746292837557464304355181924617519287374862432075776.000|12773311235811576323808334535979748632018702314951456228671126012256774520832.000|8457244104768805370536023389763050624884522938587353691765119761861952143360.000|7006603085260669023081648027554805208172282934963841851446013726385586044928.000
331,5,EAT,21.0,1008.5,200.0,47,4,1,1,1,0,0,-1,0,20,380,4.0828,241264450848795253395116054087668477830210827694657560645937023569471928795136.000|269299140232859884500560954632526471148202881558691741043502612094406426099712.000|229226014779155773284348204317298117349777797756566959378340711956236965249024.000|294386136140838938866730521706723143526992965719903166992658967455834226819072.000|193829103576666291840084450699581237849081654025423238888822873967970117222400.000|161694717240342306676852932354371707280413740096646689475080490099507831242752.000
332,3,WEST,-1.0,1007.5,199.0,47,4,1,0,1,0,2,-1,0,20,380,4.0974,5557713359251863490161970128627914650859410003218955623781625539274733787283456.000|6242086043428345272953759197400503955608386746765372556508431653219872509263872.000|5282136634689933087405934965243945675821760707592981613114683615312930765012992.000|6779817709206452299019223190110441800635066109662735085856758648535963926528000.000|4481217044120237827361390517578749234942723583599284187146405176719794442862592.000|3737462131311839316870735459046782343718389340819842587270290695661649410392064.000
333,1,NORTH,-1.0,1006.5,198.0,47,3,1,0,2,0,2,0,0,20,380,4.112,128334953155247249866848895677133166446697735576340595910315442119976550743932928.000|143922055858249837827377615455201447875010335032758297309951190206799813820809216.000|121771662553054645529723906082147198099768945624081976296575421705827751875837952.000|156207019384033403294463352174832224394907750767375719317817615150570574071201792.000|103125874689016748158559163341393223036132970472580085418819789053526712640339968.000|86076420390475345252811587560440671567273244169426176961172341492362058861117440.000
334,2,SOUTH,-1.0,1005.5,197.0,47,3,0,0,2,0,3,0,1,20,380,4.1266,2960392771689419112247251866801101119002585128334694952212441136078501646958592000.000|3331191994624591085458191746911572534715094108418704662235797608498497018266648576.000|2809090187624885066196032621205781066296650053947382539710650314350184673522483200.000|3607897063886444246504261164255551402728304648053483384274961553505421201349017600.000|2390637168340722198052386244715268164610909734069705441540446645857663367459635200.000|1987681413719319018083654137204211920807742963764441053712206114479341655811948544.000
335,1,NORTH,-1.0,1004.5,196.0,47,3,1,0,2,0,2,0,0,20,380,4.1412,68321286770914185067056167406729808444310921911981296484601454664341881576119861248.000|76911679262064732331665279914414375434445724363875474734392197792111780568017928192.000|64814804794379470408328678657552027113164849266992392723051009191361882352206741504.000|83271481716485912395707204711359055750657232425554158667367843943917795910250135552.000|55183873378391438365371399577503983160362694422362780121074173756091884009328476160.000|45846179849435601069893249594967812907136356909797861031675531134389664510346526720.000
336,2,SOUTH,-1.0,1003.5,195.0,47,3,0,0,2,0,3,0,1,20,380,4.1558,1579329286955491992008678820031817623078790853323180092454757826696411916127399051264.000|1773923024435819232199024115049843304532565300719763230520572830106702187941620350976.000|1497137765063097903822091994663797886835065665542649490173318882602673297353064054784.000|1925380159206562003273351655648961063398536980689549209135714323100108470709412429824.000|1276767380298312618234566583432451624709112939277017926829374761967118713162041393152.000|1058501401914746070260015287713227579083218750541035378225071251190168080317157474304.000
337,3,WEST,-1.0,1002.5,194.0,47,3,1,0,2,0,2,0,0,20,380,4.1704,36447624654803384965045660254032358489832731530357793371571465431346798402458429161472.000|40956884025939425239989626386909028905898745573214885345709606469752750693142417637376.000|34566096690733701580193565243304589321451181867917297323757697959756289564266599546880.000|44457979365601432052425927057618529000391105256683069881272978053901289297645257359360.000|29479025897175803821996169887498845018842613518600311447004379481117295984890106347520.000|24439792074350558343934175392757458290362626818591562872436759564536149743423130173440.000
338,2,SOUTH,-1.0,1001.5,193.0,47,2,1,0,2,1,2,0,0,20,380,4.185,842692072722137165987444576236206353895183246736695168099126748801532473996882357518336.000|942951067725304022788556026453266280405405331950955139534197943985141964387992947654656.000|798986103056320709771449338180322269109044348729327340592584308036128314150907702935552.000|1027600081240044613690701661319737713924691717279151147800518301857166495412183023747072.000|679703042015511681865301847659378050663710741359409383866284543789970027884045400014848.000|563944505139921114926685250001388986986756282032721859569301287898836662744858190938112.000
339,4,EAST,-1.0,1000.5,192.0,47,2,2,1,3,1,1,0,-1,20,380,4.1996,19428264115904870384160914741286717708570052447350777298820676506497025029390227543687168.000|21798718639882911462927311731908997378907456747585125828341811513892760577082395142914048.000|18446058921709863066507901593191377412302802564578500585292632320667876779226103233380352.000|23711433258225211243959916012724900322104739832249137608889364298274839638327997782556672.000|15691344192986299607117749654049639776522380988722292487365556362633852916127668126089216.000|13029104687423861247541402327552914870724561205176825034941139197268747059600957879877632.000
340,3,WEST,-1.0,999.5,191.0,47,3,2,2,2,0,1,0,-1,20,380,4.2142,448617180587543156366611480931358276941088129302368764048891735288275396524449913613844480.000|502349818000082474283479309973408814958434590778923260934428746336703047427168408690491392.000|425865612757564235652176042673231503687657072037744209760506047948703022503545848299782144.000|547025281165314894203506897096788238611745668517152222625922553328848824834671505343250432.000|361243597607699218664187224553309482897976455320279042443910859289620706111646156483198976.000|300637635279192525817111958993993591166665040046105598741459974293103207508006912294649856.000
341,4,EAST,-1.0,998.5,190.0,47,2,2,1,3,1,1,0,-1,20,380,4.2288,10341533320039260556635629072554812784962240663471310700102824810048846904670413698541551616.000|11620507037269105479619214515013347489768750218514315234287043936782960872962440779532337152.000|9822217415255801692230040609123841215285526208297603411356091953805893320220918143334219776.000|12615183818715154965506747157221941118444875288280976747626972924986887592316660809396649984.000|8346710900093861619382491946979821838414643770676865502389106790222287952007309548482199552.000|6946262318393283220258316782879470289283667986387366710520652649395495189970583346898534400.000
342,2,SOUTH,-1.0,997.5,189.0,47,3,2,2,2,0,1,0,-1,20,380,4.2434,238781339960616555589930636681830910863619156739757835269461801693261090374281532768761413632.000|268068287113602357318232635036835602244468643444932673524669611283587748259031093543637614592.000|226590338359266890243956374929543947977163006640540942016388638743566374507951649327446753280.000|290974718581970462908204162918586287420778639363993302988479853167628052332930026489423855616.000|192417340120603860353264181496129939109668242803886808401305523274430481211215830036206583808.000|160207066358837851982324254799378408803445414243637707125219326759550881149244192964877484032.000
343,5,EAT,27.0,1024.5,200.0,48,3,3,2,0,0,0,0,-2,20,380,4.2412,5512090959350566848014540501338269870706724490777101652916129682744300307240753722323313360896.000|6194737146372021495456323464880546940862082211422556993521903916157123154251434211200607453184.000|5228857784097997666441140309811549353456045134569001952930199076577289220494969482613918531584.000|6718742603345895310835520677444650457193834549689222853896685751727867607169261860826474610688.000|4451141017506587289397776848360982983594556673999769521082188184255057596569351526085327585280.000|3698402081917884684088957266360825937510535135501180669671703842497094658752189019045603835904.000
